data,open,high,low,close,sar,posicao
2025-12-13 20:12:00,181.169005,181.180875,181.151795,181.172485,180.95868315616,ABAIXO
2025-12-13 20:13:00,181.173195,181.199265,181.150515,181.161135,180.9764585036672,ABAIXO
2025-12-13 20:14:00,181.163535,181.186545,181.147285,181.147285,180.99873915330048,ABAIXO
2025-12-13 20:15:00,181.147275,181.156685,181.092005,181.104355,181.01879173797042,ABAIXO
2025-12-13 20:16:00,181.103415,181.116555,181.092995,181.098825,181.03683906417336,ABAIXO
2025-12-13 20:17:00,181.100145,181.137785,181.095295,181.137485,181.05308165775602,ABAIXO
2025-12-13 20:18:00,181.137455,181.155765,181.119045,181.152825,181.06769999198042,ABAIXO
2025-12-13 20:19:00,181.151945,181.186425,181.127415,181.186305,181.08085649278237,ABAIXO
2025-12-13 20:20:00,181.186835,181.193105,181.159605,181.168695,181.09269734350414,ABAIXO
2025-12-13 20:21:00,181.167945,181.200355,181.100355,181.128705,181.200355,ACIMA
2025-12-13 20:22:00,181.128945,181.184375,181.105105,181.184375,181.200355,ACIMA
2025-12-13 20:23:00,181.187435,181.198635,181.108705,181.110465,181.200355,ACIMA
2025-12-13 20:24:00,181.111725,181.120615,181.087175,181.094225,181.198635,ACIMA
2025-12-13 20:25:00,181.093045,181.136225,181.092635,181.124895,181.198635,ACIMA
2025-12-13 20:26:00,181.124305,181.134945,181.096855,181.111885,181.1941766,ACIMA
2025-12-13 20:27:00,181.104665,181.123065,181.088775,181.108205,181.189896536,ACIMA
2025-12-13 20:28:00,181.109095,181.149385,181.083915,181.149385,181.18578767456,ACIMA
2025-12-13 20:29:00,181.148815,181.179835,181.135235,181.149235,181.083915,ABAIXO
2025-12-13 20:30:00,181.149135,181.226645,181.149135,181.212165,181.083915,ABAIXO
2025-12-13 20:31:00,181.206405,181.225255,181.191745,181.207535,181.0896242,ABAIXO
2025-12-13 20:32:00,181.212045,181.212045,181.108345,181.108945,181.095105032,ABAIXO
2025-12-13 20:33:00,181.108655,181.178525,181.103625,181.168895,181.10036663072,ABAIXO
2025-12-13 20:34:00,181.167785,181.176385,181.133385,181.140285,181.103625,ABAIXO
2025-12-13 20:35:00,181.139175,181.151525,181.087285,181.107305,181.226645,ACIMA
2025-12-13 20:36:00,181.108955,181.113865,181.076785,181.087155,181.2238578,ACIMA
2025-12-13 20:37:00,181.084665,181.118065,181.082255,181.094215,181.217974888,ACIMA
2025-12-13 20:38:00,181.094185,181.100515,181.067425,181.072435,181.21232729247998,ACIMA
2025-12-13 20:39:00,181.071965,181.071965,180.988305,181.004595,181.2036331549312,ACIMA
2025-12-13 20:40:00,181.010115,181.011825,180.980305,180.984845,181.1864069025367,ACIMA
2025-12-13 20:41:00,180.984695,181.005555,180.965215,180.983475,181.16579671228303,ACIMA
2025-12-13 20:42:00,180.983055,180.985325,180.926905,180.948535,181.14172690680905,ACIMA
2025-12-13 20:43:00,180.948065,181.015715,180.940005,180.994925,181.1116518398558,ACIMA
2025-12-13 20:44:00,180.994015,181.012455,180.966145,180.985675,181.085787282276,ACIMA
2025-12-13 20:45:00,180.984495,180.990885,180.932775,180.959505,181.06354376275735,ACIMA
2025-12-13 20:46:00,180.961125,180.982215,180.947385,180.967765,181.0444143359713,ACIMA
2025-12-13 20:47:00,180.967605,180.984835,180.932095,180.960965,181.02796302893532,ACIMA
2025-12-13 20:48:00,180.960085,180.976855,180.944745,180.966195,181.01381490488438,ACIMA
2025-12-13 20:49:00,180.971805,180.974435,180.902665,180.919085,181.00164751820057,ACIMA
2025-12-13 20:50:00,180.917255,180.928205,180.883005,180.912355,180.9858103152885,ACIMA
2025-12-13 20:51:00,180.912345,180.912345,180.872185,180.893795,180.974435,ACIMA
2025-12-13 20:52:00,180.899585,180.916535,180.860065,180.871475,180.953985,ACIMA
2025-12-13 20:53:00,180.871675,180.936865,180.871155,180.911855,180.860065,ABAIXO
2025-12-13 20:54:00,180.911485,180.992575,180.909405,180.988695,180.860065,ABAIXO
2025-12-13 20:55:00,180.988395,180.993525,180.945395,180.989515,180.8653654,ABAIXO
2025-12-13 20:56:00,180.989225,181.005875,180.968375,180.981405,180.873054976,ABAIXO
2025-12-13 20:57:00,180.985365,180.998355,180.955935,180.984545,180.88368057792,ABAIXO
2025-12-13 20:58:00,180.986625,181.014275,180.972865,181.012345,180.89345613168638,ABAIXO
2025-12-13 20:59:00,181.012395,181.060495,181.009145,181.020705,180.90553801851775,ABAIXO
2025-12-13 21:00:00,181.017825,181.065465,181.017285,181.065465,180.9241328562956,ABAIXO
2025-12-13 21:01:00,181.065545,181.094305,181.032555,181.093865,180.94391935641423,ABAIXO
2025-12-13 21:02:00,181.093925,181.100615,181.030085,181.050195,180.96798105938794,ABAIXO
2025-12-13 21:03:00,181.051795,181.082565,181.031765,181.076645,180.99185516869812,ABAIXO
2025-12-13 21:04:00,181.076605,181.122135,181.076025,181.107565,181.01143193833246,ABAIXO
2025-12-13 21:05:00,181.107225,181.155485,181.091275,181.141985,181.031765,ABAIXO
2025-12-13 21:06:00,181.142155,181.161605,181.105995,181.113375,181.056509,ABAIXO
2025-12-13 21:07:00,181.107475,181.126955,181.081775,181.081775,181.07752820000002,ABAIXO
2025-12-13 21:08:00,181.082055,181.098675,181.053825,181.090165,181.161605,ACIMA
2025-12-13 21:09:00,181.089725,181.099065,181.051475,181.058335,181.1594494,ACIMA
2025-12-13 21:10:00,181.056925,181.071255,180.987875,181.003075,181.155130424,ACIMA
2025-12-13 21:11:00,181.001485,181.045365,180.984605,181.044745,181.14509509856,ACIMA
2025-12-13 21:12:00,181.044995,181.083755,181.042915,181.067755,181.1322558906752,ACIMA
2025-12-13 21:13:00,181.066755,181.066755,181.011595,181.017625,181.12044381942118,ACIMA
2025-12-13 21:14:00,181.015835,181.021015,180.947345,180.954995,181.10957671386748,ACIMA
2025-12-13 21:15:00,180.956805,180.968585,180.939955,180.968455,181.09335354248074,ACIMA
2025-12-13 21:16:00,180.970295,180.970295,180.877015,180.877015,181.07494571738306,ACIMA
2025-12-13 21:17:00,180.877105,180.916375,180.860005,180.905395,181.04723541694943,ACIMA
2025-12-13 21:18:00,180.905575,180.961015,180.904085,180.941465,181.01727855023753,ACIMA
2025-12-13 21:19:00,180.940975,180.943385,180.907925,180.907925,180.99211478219954,ACIMA
2025-12-13 21:20:00,180.906945,180.952905,180.903745,180.919985,180.97097721704762,ACIMA
2025-12-13 21:21:00,180.919655,180.962175,180.914215,180.962175,180.860005,ABAIXO
2025-12-13 21:22:00,180.961475,181.002585,180.951105,180.980825,180.8620484,ABAIXO
2025-12-13 21:23:00,180.981085,180.999575,180.947875,180.986605,180.867669864,ABAIXO
2025-12-13 21:24:00,180.987205,181.005975,180.962705,181.004025,180.87306646944,ABAIXO
2025-12-13 21:25:00,181.004685,181.059445,180.978745,181.059185,180.8810409812736,ABAIXO
2025-12-13 21:26:00,181.061885,181.114105,181.061885,181.105765,180.8953133027717,ABAIXO
2025-12-13 21:27:00,181.107165,181.196135,181.100545,181.181755,180.91719247249455,ABAIXO
2025-12-13 21:28:00,181.182165,181.194485,181.150465,181.167765,180.9506655757952,ABAIXO
2025-12-13 21:29:00,181.166405,181.192025,181.146695,181.147135,180.98012190669976,ABAIXO
2025-12-13 21:30:00,181.147975,181.156295,181.121365,181.123715,181.0060434778958,ABAIXO
2025-12-13 21:31:00,181.121315,181.140865,181.082735,181.096005,181.0288544605483,ABAIXO
2025-12-13 21:32:00,181.096615,181.140245,181.095405,181.140245,181.04892812528252,ABAIXO
2025-12-13 21:33:00,181.140425,181.161635,181.118485,181.154965,181.0665929502486,ABAIXO
2025-12-13 21:34:00,181.154555,181.154555,181.122425,181.132345,181.08213799621876,ABAIXO
2025-12-13 21:35:00,181.132395,181.132895,181.100605,181.128575,181.0958176366725,ABAIXO
2025-12-13 21:36:00,181.128585,181.163155,181.124455,181.152625,181.100605,ABAIXO
2025-12-13 21:37:00,181.154185,181.188305,181.142795,181.163095,181.100605,ABAIXO
2025-12-13 21:38:00,181.165175,181.188925,181.152395,181.174965,181.11206860000001,ABAIXO
2025-12-13 21:39:00,181.174955,181.189355,181.124505,181.140735,181.122156568,ABAIXO
2025-12-13 21:40:00,181.141045,181.167665,181.123155,181.151135,181.196135,ACIMA
2025-12-13 21:41:00,181.152065,181.183765,181.137555,181.162895,181.1946754,ACIMA
2025-12-13 21:42:00,181.161945,181.162015,181.099675,181.099675,181.193244992,ACIMA
2025-12-13 21:43:00,181.100245,181.112955,181.074745,181.098995,181.18950219232,ACIMA
2025-12-13 21:44:00,181.099695,181.119555,181.070105,181.114725,181.1826167607808,ACIMA
2025-12-13 21:45:00,181.113975,181.116175,181.098965,181.108735,181.17361581991835,ACIMA
2025-12-13 21:46:00,181.113165,181.134685,181.081905,181.116335,181.1653349543249,ACIMA
2025-12-13 21:47:00,181.117425,181.127105,181.083355,181.088675,181.1577165579789,ACIMA
2025-12-13 21:48:00,181.089345,181.125195,181.076705,181.125195,181.15070763334057,ACIMA
2025-12-13 21:49:00,181.119075,181.131535,181.062755,181.070955,181.14425942267331,ACIMA
2025-12-13 21:50:00,181.077585,181.079645,181.053105,181.059485,181.136108980406,ACIMA
2025-12-13 21:51:00,181.058465,181.078865,181.033365,181.069855,181.131535,ACIMA
2025-12-13 21:52:00,181.063485,181.087275,181.036545,181.087275,181.1177912,ACIMA
2025-12-13 21:53:00,181.086775,181.096265,181.046535,181.046535,181.105971532,ACIMA
2025-12-13 21:54:00,181.045535,181.097105,181.039355,181.075895,181.033365,ABAIXO
2025-12-13 21:55:00,181.077525,181.095085,181.046345,181.071455,181.0346398,ABAIXO
2025-12-13 21:56:00,181.072095,181.092475,181.033615,181.046855,181.097105,ACIMA
2025-12-13 21:57:00,181.048275,181.054475,181.011695,181.012545,181.0958352,ACIMA
2025-12-13 21:58:00,181.008015,181.041375,180.982325,181.040975,181.092475,ACIMA
2025-12-13 21:59:00,181.041045,181.093335,181.022475,181.076445,180.982325,ABAIXO
2025-12-13 22:00:00,181.075385,181.080015,181.048205,181.069875,180.982325,ABAIXO
2025-12-13 22:01:00,181.072345,181.073335,181.027235,181.042525,180.9845452,ABAIXO
2025-12-13 22:02:00,181.043175,181.071275,181.020795,181.055835,180.986720996,ABAIXO
2025-12-13 22:03:00,181.052815,181.052815,181.015845,181.049245,180.98885327608,ABAIXO
2025-12-13 22:04:00,181.047805,181.092945,181.031105,181.065235,180.9909429105584,ABAIXO
2025-12-13 22:05:00,181.063265,181.083255,181.038275,181.052625,180.99299075234723,ABAIXO
2025-12-13 22:06:00,181.052485,181.099285,181.052485,181.081215,180.9949976373003,ABAIXO
2025-12-13 22:07:00,181.082695,181.099235,181.068645,181.079145,180.9991691318083,ABAIXO
2025-12-13 22:08:00,181.080675,181.106045,181.063435,181.071605,181.00317376653595,ABAIXO
2025-12-13 22:09:00,181.070015,181.091715,181.060905,181.062415,181.0093460405438,ABAIXO
2025-12-13 22:10:00,181.062445,181.100485,181.054435,181.084025,181.01514797811117,ABAIXO
2025-12-13 22:11:00,181.084155,181.098155,181.040275,181.045565,181.0206017994245,ABAIXO
2025-12-13 22:12:00,181.041955,181.107225,181.031755,181.091825,181.02572839145904,ABAIXO
2025-12-13 22:13:00,181.092375,181.119165,181.040455,181.105135,181.031755,ABAIXO
2025-12-13 22:14:00,181.106065,181.121735,181.068545,181.072815,181.031755,ABAIXO
2025-12-13 22:15:00,181.069665,181.090295,181.055405,181.064015,181.040455,ABAIXO
2025-12-13 22:16:00,181.064775,181.082905,181.024135,181.026085,181.121735,ACIMA
2025-12-13 22:17:00,181.026585,181.029085,180.991245,181.005675,181.119783,ACIMA
2025-12-13 22:18:00,181.007675,181.026465,180.982935,181.000035,181.11464148000002,ACIMA
2025-12-13 22:19:00,180.996675,181.003145,180.965535,180.992605,181.1067390912,ACIMA
2025-12-13 22:20:00,180.993505,181.029305,180.989985,181.010705,181.095442763904,ACIMA
2025-12-13 22:21:00,181.006695,181.009225,180.970265,180.970265,181.0850501427917,ACIMA
2025-12-13 22:22:00,180.969545,181.002455,180.960305,180.976375,181.07548893136834,ACIMA
2025-12-13 22:23:00,180.975955,180.983955,180.924975,180.927865,181.0639705382315,ACIMA
2025-12-13 22:24:00,180.926655,180.927745,180.892305,180.912355,181.04729107364372,ACIMA
2025-12-13 22:25:00,180.906505,180.925595,180.883045,180.922625,181.02559302333358,ACIMA
2025-12-13 22:26:00,180.923445,180.942385,180.901235,180.911875,181.00278533960022,ACIMA
2025-12-13 22:27:00,180.920125,180.942685,180.875195,180.877265,180.9836268852642,ACIMA
2025-12-13 22:28:00,180.881115,180.885065,180.840815,180.874805,180.96410914591664,ACIMA
2025-12-13 22:29:00,180.875295,180.878655,180.837355,180.841505,180.942685,ACIMA
2025-12-13 22:30:00,180.836885,180.874195,180.835555,180.845435,180.92161900000002,ACIMA
2025-12-13 22:31:00,180.844525,180.873275,180.827955,180.850415,180.9044062,ACIMA
2025-12-13 22:32:00,180.850845,180.912145,180.850845,180.912145,180.827955,ABAIXO
2025-12-13 22:33:00,180.912735,180.925035,180.900105,180.910985,180.827955,ABAIXO
2025-12-13 22:34:00,180.910935,180.958165,180.877395,180.881175,180.8318382,ABAIXO
2025-12-13 22:35:00,180.880935,180.880935,180.838485,180.851585,180.958165,ACIMA
2025-12-13 22:36:00,180.852625,180.881225,180.850595,180.874865,180.958165,ACIMA
2025-12-13 22:37:00,180.873435,180.914985,180.867795,180.914985,180.9557714,ACIMA
2025-12-13 22:38:00,180.915155,180.946115,180.911665,180.943935,180.953425672,ACIMA
2025-12-13 22:39:00,180.944745,181.014945,180.940245,180.994285,180.838485,ABAIXO
2025-12-13 22:40:00,180.996965,181.039275,180.993855,181.012115,180.8420142,ABAIXO
2025-12-13 22:41:00,181.014165,181.044715,180.990625,181.038995,180.849904632,ABAIXO
2025-12-13 22:42:00,181.038825,181.039335,180.985665,181.012995,180.86159325408,ABAIXO
2025-12-13 22:43:00,181.013435,181.080905,181.013435,181.064285,180.87258055883518,ABAIXO
2025-12-13 22:44:00,181.064215,181.093525,181.056755,181.088735,180.88924651412836,ABAIXO
2025-12-13 22:45:00,181.088415,181.104755,181.057425,181.104255,180.90967436271552,ABAIXO
2025-12-13 22:46:00,181.104745,181.129765,181.068695,181.077375,180.93308403918965,ABAIXO
2025-12-13 22:47:00,181.077255,181.121475,181.066195,181.114585,180.9606193737031,ABAIXO
2025-12-13 22:48:00,181.115305,181.134655,181.084925,181.087255,180.98429976138468,ABAIXO
2025-12-13 22:49:00,181.078045,181.136075,181.073655,181.114955,181.00835659956314,ABAIXO
2025-12-13 22:50:00,181.112735,181.130245,181.101775,181.119875,181.03134591164178,ABAIXO
2025-12-13 22:51:00,181.120315,181.140815,181.083485,181.102505,181.05019714754627,ABAIXO
2025-12-13 22:52:00,181.105535,181.109585,181.065985,181.094075,181.140815,ACIMA
2025-12-13 22:53:00,181.093835,181.103165,181.072055,181.100025,181.140815,ACIMA
2025-12-13 22:54:00,181.101905,181.125595,181.040345,181.041595,181.1393184,ACIMA
2025-12-13 22:55:00,181.043285,181.064795,181.007105,181.007715,181.135359464,ACIMA
2025-12-13 22:56:00,181.009165,181.022015,180.979475,181.021405,181.12766419616,ACIMA
2025-12-13 22:57:00,181.021895,181.042635,181.005665,181.024855,181.1158090604672,ACIMA
2025-12-13 22:58:00,181.026155,181.073755,181.008085,181.055795,181.10490233562982,ACIMA
2025-12-13 22:59:00,181.058135,181.063545,181.008045,181.036895,181.09486814877943,ACIMA
2025-12-13 23:00:00,181.030665,181.052525,180.993585,181.044265,181.08563669687706,ACIMA
2025-12-13 23:01:00,181.042145,181.088655,181.023165,181.052885,180.979475,ABAIXO
2025-12-13 23:02:00,181.053065,181.150545,181.051235,181.149995,180.9816586,ABAIXO
2025-12-13 23:03:00,181.151515,181.160465,181.110795,181.110795,180.988414056,ABAIXO
2025-12-13 23:04:00,181.109685,181.119265,181.038135,181.061405,180.99873711264001,ABAIXO
2025-12-13 23:05:00,181.061365,181.064395,181.025935,181.059595,181.00844078588162,ABAIXO
2025-12-13 23:06:00,181.059925,181.113515,181.040295,181.095645,181.01756223872871,ABAIXO
2025-12-13 23:07:00,181.096955,181.113785,181.083625,181.095175,181.025935,ABAIXO
2025-12-13 23:08:00,181.088105,181.102235,181.063545,181.067495,181.03400680000001,ABAIXO
2025-12-13 23:09:00,181.069595,181.127945,181.069325,181.107075,181.041594292,ABAIXO
2025-12-13 23:10:00,181.107485,181.147525,181.094655,181.139835,181.04872653448,ABAIXO
2025-12-13 23:11:00,181.139855,181.188945,181.139855,181.179075,181.0554308424112,ABAIXO
2025-12-13 23:12:00,181.179115,181.204315,181.111195,181.111195,181.0661119750183,ABAIXO
2025-12-13 23:13:00,181.109245,181.109245,181.049315,181.067115,181.204315,ACIMA
2025-12-13 23:14:00,181.066475,181.073835,181.039725,181.040905,181.204315,ACIMA
2025-12-13 23:15:00,181.046745,181.047285,181.001345,181.014005,181.1977314,ACIMA
2025-12-13 23:16:00,181.012815,181.013355,180.967215,180.973105,181.185948216,ACIMA
2025-12-13 23:17:00,180.973475,181.003105,180.956205,180.987605,181.16844955872003,ACIMA
2025-12-13 23:18:00,180.988625,180.989145,180.918855,180.935195,181.14722510284804,ACIMA
2025-12-13 23:19:00,180.933575,180.937285,180.885325,180.890495,181.1198206905063,ACIMA
2025-12-13 23:20:00,180.890995,180.903455,180.855175,180.861425,181.0869912938354,ACIMA
2025-12-13 23:21:00,180.862855,180.869365,180.826465,180.844145,181.04990068682176,ACIMA
2025-12-13 23:22:00,180.844515,180.862605,180.800105,180.848745,181.00968226319384,ACIMA
2025-12-13 23:23:00,180.848305,180.860275,180.825665,180.857715,180.96776681055508,ACIMA
2025-12-13 23:24:00,180.857315,180.870925,180.839765,180.841695,180.93423444844407,ACIMA
2025-12-13 23:25:00,180.841825,180.876985,180.829365,180.863065,180.90740855875526,ACIMA
2025-12-13 23:26:00,180.864755,180.899885,180.863665,180.891595,180.800105,ABAIXO
2025-12-13 23:27:00,180.888515,180.925575,180.883205,180.919645,180.8021006,ABAIXO
2025-12-13 23:28:00,180.921925,180.931005,180.889965,180.898625,180.807039576,ABAIXO
2025-12-13 23:29:00,180.892315,180.893035,180.849525,180.854375,180.81447750144,ABAIXO
2025-12-13 23:30:00,180.847135,180.847135,180.781285,180.782145,180.931005,ACIMA
2025-12-13 23:31:00,180.781975,180.798895,180.764685,180.764905,180.9280106,ACIMA
2025-12-13 23:32:00,180.763745,180.812495,180.755605,180.756375,180.921477576,ACIMA
2025-12-13 23:33:00,180.758095,180.771285,180.706995,180.733055,180.91152522144,ACIMA
2025-12-13 23:34:00,180.732795,180.735845,180.656755,180.671225,180.89516280372482,ACIMA
2025-12-13 23:35:00,180.664345,180.666145,180.622475,180.639535,180.87132202335232,ACIMA
2025-12-13 23:36:00,180.645115,180.650515,180.575245,180.582695,180.84146038055005,ACIMA
2025-12-13 23:37:00,180.582835,180.611555,180.569335,180.609335,180.80419022727304,ACIMA
